Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude,day_of_week,month,week,hour
382-25-8917,C,C1460,Naypyitaw,Normal,Male,Fashion accessories,42.08,7,14.728,294.56,2019-10-09,12:25:00,Cash,252.48,4.761904762,42.08,9.345,96.0785,19.7633,Wednesday,October,41,12
422-29-8786,A,C1615,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,335.45,2019-10-17,16:47:00,Credit card,319.4761904761905,4.761904762,15.973809523809523,9.1,96.1735,16.8409,Thursday,October,42,16
667-23-5919,A,C1868,Yangon,Member,Female,Fashion accessories,96.7,7,33.845,676.9,2019-08-04,12:52:00,Ewallet,483.5,4.761904762,193.4,7.455,96.1735,16.8409,Sunday,August,31,12
843-01-4703,B,C1222,Mandalay,Member,Female,Health and beauty,35.38,18,31.842,636.84,2019-12-20,19:50:00,Credit card,318.42,4.761904762,318.42,7.455,96.0891,21.9588,Friday,December,51,19
743-88-1662,C,C1419,Naypyitaw,Normal,Male,Health and beauty,95.49,8,38.196,763.92,2019-08-12,18:17:00,Ewallet,668.43,4.761904762,95.49,7.455,96.0785,19.7633,Monday,August,33,18
595-86-2894,C,C1403,Naypyitaw,Member,Male,Health and beauty,96.98,7,33.943,678.86,2019-05-29,17:20:00,Ewallet,387.92,4.761904762,290.94,7.455,96.0785,19.7633,Wednesday,May,22,17
182-69-8360,B,C1264,Mandalay,Normal,Female,Health and beauty,23.65,6,7.095,141.9,2019-08-03,13:32:00,Credit card,94.6,4.761904762,47.3,7.455,96.0891,21.9588,Saturday,August,31,13
289-15-7034,A,C1654,Yangon,Member,Male,Health and beauty,82.33,6,24.699,493.98,2019-07-27,10:37:00,Credit card,329.32,4.761904762,164.66,7.455,96.1735,16.8409,Saturday,July,30,10
462-78-5240,C,C1369,Naypyitaw,Normal,Female,Health and beauty,26.61,2,2.661,53.22,2019-10-20,14:35:00,Cash,50.68571428571428,4.761904762,2.5342857142857147,7.455,96.0785,19.7633,Sunday,October,42,14
868-52-7573,B,C1243,Mandalay,Normal,Female,Health and beauty,99.69,7,34.8915,697.83,2019-12-31,12:09:00,Cash,498.45,4.761904762,199.38,7.455,96.0891,21.9588,Tuesday,December,1,12
153-58-4872,C,C1369,Naypyitaw,Member,Female,Health and beauty,74.89,7,26.2115,524.23,2019-10-12,15:32:00,Ewallet,299.56,4.761904762,224.67,4.41,96.0785,19.7633,Saturday,October,41,15
662-72-2873,A,C1635,Yangon,Normal,Female,Health and beauty,40.94,5,10.235,204.7,2019-01-05,13:58:00,Ewallet,194.95238095238096,4.761904762,9.747619047619047,9.9,96.1735,16.8409,Saturday,January,1,13
525-88-7307,B,C1270,Mandalay,Member,Male,Health and beauty,75.82,1,3.791,75.82,2019-07-02,13:19:00,Cash,72.2095238095238,4.761904762,3.61047619047619,6.96,96.0891,21.9588,Tuesday,July,27,13
689-16-9784,C,C1301,Naypyitaw,Normal,Male,Health and beauty,46.77,7,16.3695,327.39,2019-05-14,13:37:00,Cash,280.62,4.761904762,46.77,6.3,96.0785,19.7633,Tuesday,May,20,13
725-56-0833,A,C1776,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,323.2,2019-05-29,16:49:00,Credit card,307.8095238095238,4.761904762,15.39047619047619,10.0,96.1735,16.8409,Wednesday,May,22,16
394-41-0748,C,C1431,Naypyitaw,Member,Female,Health and beauty,54.07,15,40.5525,811.05,2019-10-01,14:55:00,Ewallet,486.63,4.761904762,324.42,9.975,96.0785,19.7633,Tuesday,October,40,14
596-42-3999,B,C1228,Mandalay,Normal,Male,Health and beauty,18.22,10,9.11,182.2,2019-10-02,14:04:00,Credit card,127.54,4.761904762,54.66,7.92,96.0891,21.9588,Wednesday,October,40,14
541-89-9860,C,C1497,Naypyitaw,Member,Female,Health and beauty,80.48,6,24.144,482.88,2019-03-18,12:31:00,Cash,241.44,4.761904762,241.44,8.505,96.0785,19.7633,Monday,March,12,12
173-82-9529,B,C1217,Mandalay,Normal,Female,Health and beauty,37.95,14,26.565,531.3,2019-06-01,14:51:00,Cash,379.5,4.761904762,151.8,10.0,96.0891,21.9588,Saturday,June,22,14
563-36-9814,A,C1609,Yangon,Member,Male,Health and beauty,76.82,1,3.841,76.82,2019-10-12,18:27:00,Ewallet,73.16190476190475,4.761904762,3.6580952380952376,7.2,96.1735,16.8409,Saturday,October,41,18
308-47-4913,A,C1840,Yangon,Member,Female,Health and beauty,52.26,14,36.582,731.64,2019-03-15,12:45:00,Credit card,522.6,4.761904762,209.04,6.2,96.1735,16.8409,Friday,March,11,12
885-17-6250,A,C1661,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,79.74,2019-10-17,10:36:00,Ewallet,75.94285714285714,4.761904762,3.797142857142857,7.3,96.1735,16.8409,Thursday,October,42,10
726-27-2396,A,C1812,Yangon,Normal,Female,Health and beauty,77.5,5,19.375,387.5,2019-03-30,20:36:00,Ewallet,369.04761904761904,4.761904762,18.452380952380953,4.3,96.1735,16.8409,Saturday,March,13,20
316-01-3952,A,C1732,Yangon,Normal,Female,Health and beauty,54.27,5,13.5675,271.35,2019-08-01,14:16:00,Ewallet,258.42857142857144,4.761904762,12.92142857142857,4.6,96.1735,16.8409,Thursday,August,31,14
760-54-1821,B,C1216,Mandalay,Normal,Male,Health and beauty,13.59,13,8.8335,176.67,2019-02-26,10:26:00,Cash,122.31,4.761904762,54.36,6.96,96.0891,21.9588,Tuesday,February,9,10
793-10-3222,B,C1215,Mandalay,Member,Female,Health and beauty,41.06,11,22.583,451.66,2019-04-06,13:30:00,Credit card,246.36,4.761904762,205.3,9.96,96.0891,21.9588,Saturday,April,14,13
346-12-3257,B,C1252,Mandalay,Member,Male,Health and beauty,19.24,18,17.316,346.32,2019-06-07,16:28:00,Cash,173.16,4.761904762,173.16,9.6,96.0891,21.9588,Friday,June,23,16
110-05-6330,C,C1499,Naypyitaw,Normal,Female,Health and beauty,39.43,7,13.8005,276.01,2019-09-23,20:18:00,Credit card,236.58,4.761904762,39.43,9.87,96.0785,19.7633,Monday,September,39,20
651-61-0874,C,C1309,Naypyitaw,Normal,Male,Health and beauty,46.22,5,11.555,231.1,2019-03-19,20:04:00,Credit card,184.88,4.761904762,46.22,6.51,96.0785,19.7633,Tuesday,March,12,20
236-86-3015,C,C1437,Naypyitaw,Member,Male,Health and beauty,13.98,1,0.699,13.98,2019-06-10,13:38:00,Ewallet,13.314285714285715,4.761904762,0.6657142857142858,10.0,96.0785,19.7633,Monday,June,24,13
831-64-0259,B,C1260,Mandalay,Normal,Female,Fashion accessories,39.75,7,13.9125,278.25,2019-08-05,10:43:00,Ewallet,198.75,4.761904762,79.5,10.0,96.0891,21.9588,Monday,August,32,10
587-03-7455,C,C1454,Naypyitaw,Member,Female,Fashion accessories,97.79,11,53.7845,1075.69,2019-01-16,17:30:00,Ewallet,684.53,4.761904762,391.16,5.145,96.0785,19.7633,Wednesday,January,3,17
882-40-4577,A,C1750,Yangon,Member,Male,Sports and travel,67.26,6,20.178,403.56,2019-11-19,15:28:00,Credit card,269.04,4.761904762,134.52,8.0,96.1735,16.8409,Tuesday,November,47,15
732-67-5346,A,C1625,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,68.95,2019-07-14,19:07:00,Credit card,65.66666666666667,4.761904762,3.283333333333333,7.8,96.1735,16.8409,Sunday,July,28,19
725-32-9708,B,C1275,Mandalay,Member,Female,Fashion accessories,68.71,8,27.484,549.68,2019-02-20,19:01:00,Cash,274.84,4.761904762,274.84,4.92,96.0891,21.9588,Wednesday,February,8,19
256-08-8343,A,C1612,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,226.12,2019-02-25,19:48:00,Ewallet,215.35238095238094,4.761904762,10.767619047619046,5.5,96.1735,16.8409,Monday,February,9,19
372-26-1506,C,C1414,Naypyitaw,Normal,Female,Fashion accessories,23.82,6,7.146,142.92,2019-04-15,19:24:00,Ewallet,119.1,4.761904762,23.82,5.67,96.0785,19.7633,Monday,April,16,19
244-08-0162,B,C1262,Mandalay,Normal,Female,Health and beauty,34.21,14,23.947,478.94,2019-11-28,13:00:00,Cash,342.1,4.761904762,136.84,6.12,96.0891,21.9588,Thursday,November,48,13
569-71-4390,B,C1270,Mandalay,Normal,Male,Sports and travel,21.87,3,3.2805,65.61,2019-10-17,14:29:00,Ewallet,43.74,4.761904762,21.87,8.28,96.0891,21.9588,Thursday,October,42,14
132-23-6451,A,C1699,Yangon,Member,Male,Health and beauty,20.97,7,7.3395,146.79,2019-01-07,13:21:00,Cash,104.85,4.761904762,41.94,7.8,96.1735,16.8409,Monday,January,2,13
696-90-2548,A,C1756,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,77.52,2019-11-24,18:55:00,Ewallet,73.82857142857142,4.761904762,3.6914285714285713,6.6,96.1735,16.8409,Sunday,November,47,18
472-15-9636,A,C1639,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,407.44,2019-01-10,19:36:00,Ewallet,388.03809523809525,4.761904762,19.401904761904763,9.2,96.1735,16.8409,Thursday,January,2,19
268-03-6164,B,C1218,Mandalay,Normal,Male,Health and beauty,96.11,1,4.8055,96.11,2019-10-26,16:28:00,Ewallet,91.53333333333333,4.761904762,4.576666666666667,9.36,96.0891,21.9588,Saturday,October,43,16
750-57-9686,C,C1438,Naypyitaw,Normal,Female,Home and lifestyle,45.38,5,11.345,226.9,2019-10-16,13:48:00,Credit card,181.52,4.761904762,45.38,9.135,96.0785,19.7633,Wednesday,October,42,13
186-09-3669,C,C1340,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,81.51,2019-09-21,10:57:00,Ewallet,77.62857142857143,4.761904762,3.8814285714285717,9.66,96.0785,19.7633,Saturday,September,38,10
848-07-1692,B,C1224,Mandalay,Normal,Female,Health and beauty,57.22,3,8.583,171.66,2019-07-18,17:13:00,Ewallet,114.44,4.761904762,57.22,9.96,96.0891,21.9588,Thursday,July,29,17
745-71-3520,A,C1641,Yangon,Member,Female,Electronic accessories,25.22,10,12.61,252.2,2019-07-11,10:23:00,Cash,176.54,4.761904762,75.66,8.2,96.1735,16.8409,Thursday,July,28,10
266-76-6436,C,C1500,Naypyitaw,Normal,Female,Food and beverages,38.6,4,7.72,154.4,2019-03-07,13:57:00,Ewallet,115.8,4.761904762,38.6,7.875,96.0785,19.7633,Thursday,March,10,13
740-22-2500,C,C1483,Naypyitaw,Normal,Female,Electronic accessories,84.05,4,16.81,336.2,2019-03-12,13:29:00,Cash,252.15,4.761904762,84.05,10.0,96.0785,19.7633,Tuesday,March,11,13
271-88-8734,C,C1308,Naypyitaw,Normal,Female,Fashion accessories,97.21,12,58.326,1166.52,2019-11-18,13:00:00,Credit card,972.1,4.761904762,194.42,7.455,96.0785,19.7633,Monday,November,47,13
301-81-8610,B,C1249,Mandalay,Normal,Male,Fashion accessories,25.42,11,13.981,279.62,2019-04-25,19:42:00,Credit card,203.36,4.761904762,76.26,7.455,96.0891,21.9588,Thursday,April,17,19
489-64-4354,C,C1353,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,16.28,2019-08-10,15:36:00,Cash,15.504761904761905,4.761904762,0.7752380952380953,7.455,96.0785,19.7633,Saturday,August,32,15
198-84-7132,B,C1239,Mandalay,Normal,Male,Fashion accessories,40.61,13,26.3965,527.93,2019-05-26,13:40:00,Cash,365.49,4.761904762,162.44,7.455,96.0891,21.9588,Sunday,May,21,13
269-10-8440,A,C1841,Yangon,Normal,Male,Health and beauty,53.17,7,18.6095,372.19,2019-11-08,18:01:00,Cash,354.46666666666664,4.761904762,17.723333333333333,7.455,96.1735,16.8409,Friday,November,45,18
650-98-6268,B,C1244,Mandalay,Normal,Female,Food and beverages,20.87,4,4.174,83.48,2019-08-21,13:53:00,Credit card,62.61,4.761904762,20.87,7.455,96.0891,21.9588,Wednesday,August,34,13
741-73-3559,B,C1202,Mandalay,Normal,Male,Sports and travel,67.27,7,23.5445,470.89,2019-08-11,17:27:00,Cash,336.35,4.761904762,134.54,7.455,96.0891,21.9588,Sunday,August,32,17
325-77-6186,A,C1756,Yangon,Normal,Female,Home and lifestyle,90.65,10,45.325,906.5,2019-08-06,10:53:00,Ewallet,863.3333333333334,4.761904762,43.166666666666664,7.455,96.1735,16.8409,Tuesday,August,32,10
286-75-7818,B,C1261,Mandalay,Normal,Male,Fashion accessories,69.08,3,10.362,207.24,2019-06-22,19:48:00,Credit card,138.16,4.761904762,69.08,8.28,96.0891,21.9588,Saturday,June,25,19
574-57-9721,C,C1380,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,86.54,2019-04-27,16:53:00,Ewallet,82.41904761904762,4.761904762,4.120952380952382,5.985,96.0785,19.7633,Saturday,April,17,16
459-50-7686,A,C1728,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,140.76,2019-01-15,19:14:00,Ewallet,134.05714285714285,4.761904762,6.702857142857143,6.4,96.1735,16.8409,Tuesday,January,3,19
616-87-0016,B,C1209,Mandalay,Normal,Male,Fashion accessories,95.54,10,47.77,955.4,2019-06-14,14:36:00,Credit card,668.78,4.761904762,286.62,10.0,96.0891,21.9588,Friday,June,24,14
837-55-7229,B,C1282,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,47.44,2019-09-09,18:19:00,Credit card,45.180952380952384,4.761904762,2.2590476190476187,8.16,96.0891,21.9588,Monday,September,37,18
751-69-0068,C,C1313,Naypyitaw,Normal,Male,Sports and travel,99.24,11,54.582,1091.64,2019-04-19,19:09:00,Ewallet,893.16,4.761904762,198.48,9.45,96.0785,19.7633,Friday,April,16,19
257-73-1380,C,C1321,Naypyitaw,Normal,Male,Sports and travel,82.93,5,20.7325,414.65,2019-09-08,16:51:00,Ewallet,331.72,4.761904762,82.93,10.0,96.0785,19.7633,Sunday,September,36,16
345-08-4992,A,C1858,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,203.94,2019-07-07,15:37:00,Credit card,194.22857142857143,4.761904762,9.711428571428572,7.7,96.1735,16.8409,Sunday,July,27,15
549-96-4200,C,C1437,Naypyitaw,Normal,Male,Food and beverages,17.04,5,4.26,85.2,2019-06-12,20:15:00,Ewallet,68.16,4.761904762,17.04,7.35,96.0785,19.7633,Wednesday,June,24,20
810-60-6344,C,C1332,Naypyitaw,Normal,Female,Health and beauty,40.86,10,20.43,408.6,2019-11-12,14:38:00,Credit card,326.88,4.761904762,81.72,6.825,96.0785,19.7633,Tuesday,November,46,14
450-28-2866,C,C1479,Naypyitaw,Normal,Male,Health and beauty,17.44,6,5.232,104.64,2019-12-27,19:25:00,Cash,87.2,4.761904762,17.44,8.505,96.0785,19.7633,Friday,December,52,19
394-30-3170,B,C1242,Mandalay,Member,Female,Health and beauty,88.43,15,66.3225,1326.45,2019-12-02,19:35:00,Credit card,707.44,4.761904762,619.01,5.16,96.0891,21.9588,Monday,December,49,19
138-17-5109,A,C1829,Yangon,Member,Female,Health and beauty,89.21,13,57.9865,1159.73,2019-01-22,15:42:00,Credit card,802.89,4.761904762,356.84,6.5,96.1735,16.8409,Tuesday,January,4,15
192-98-7397,C,C1401,Naypyitaw,Normal,Male,Health and beauty,12.78,1,0.639,12.78,2019-11-08,14:11:00,Ewallet,12.17142857142857,4.761904762,0.6085714285714285,9.975,96.0785,19.7633,Friday,November,45,14
301-11-9629,A,C1795,Yangon,Normal,Female,Health and beauty,19.1,7,6.685,133.7,2019-10-26,10:43:00,Cash,127.33333333333331,4.761904762,6.366666666666666,9.7,96.1735,16.8409,Saturday,October,43,10
390-80-5128,B,C1284,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,19.15,2019-10-10,17:58:00,Credit card,18.238095238095237,4.761904762,0.9119047619047619,10.0,96.0891,21.9588,Thursday,October,41,17
235-46-8343,C,C1486,Naypyitaw,Member,Male,Food and beverages,27.66,17,23.511,470.22,2019-12-21,11:26:00,Credit card,276.6,4.761904762,193.62,9.345,96.0785,19.7633,Saturday,December,51,11
453-12-7053,C,C1425,Naypyitaw,Normal,Male,Fashion accessories,45.74,4,9.148,182.96,2019-06-21,17:38:00,Credit card,137.22,4.761904762,45.74,6.825,96.0785,19.7633,Friday,June,25,17
296-11-7041,B,C1267,Mandalay,Member,Female,Health and beauty,27.07,1,1.3535,27.07,2019-11-06,20:07:00,Credit card,25.78095238095238,4.761904762,1.289047619047619,6.36,96.0891,21.9588,Wednesday,November,45,20
449-27-2918,B,C1204,Mandalay,Member,Female,Fashion accessories,39.12,1,1.956,39.12,2019-02-16,11:02:00,Credit card,37.25714285714285,4.761904762,1.8628571428571428,10.0,96.0891,21.9588,Saturday,February,7,11
891-01-7034,B,C1210,Mandalay,Normal,Female,Fashion accessories,74.71,8,29.884,597.68,2019-12-11,19:07:00,Cash,448.26,4.761904762,149.42,8.04,96.0891,21.9588,Wednesday,December,50,19
744-09-5786,B,C1268,Mandalay,Normal,Male,Fashion accessories,22.01,8,8.804,176.08,2019-02-16,18:50:00,Cash,132.06,4.761904762,44.02,9.12,96.0891,21.9588,Saturday,February,7,18
727-17-0390,A,C1735,Yangon,Normal,Female,Fashion accessories,63.61,5,15.9025,318.05,2019-02-12,12:43:00,Ewallet,302.9047619047619,4.761904762,15.145238095238096,4.8,96.1735,16.8409,Tuesday,February,7,12
568-88-3448,A,C1821,Yangon,Normal,Male,Fashion accessories,25.0,1,1.25,25.0,2019-01-10,15:09:00,Ewallet,23.80952380952381,4.761904762,1.1904761904761905,5.5,96.1735,16.8409,Thursday,January,2,15
187-83-5490,A,C1820,Yangon,Member,Male,Fashion accessories,20.77,6,6.231,124.62,2019-10-28,13:47:00,Cash,83.08,4.761904762,41.54,4.7,96.1735,16.8409,Monday,October,44,13
767-54-1907,B,C1234,Mandalay,Member,Female,Fashion accessories,29.56,10,14.78,295.6,2019-12-22,16:59:00,Cash,147.8,4.761904762,147.8,8.28,96.0891,21.9588,Sunday,December,51,16
710-46-4433,B,C1241,Mandalay,Member,Female,Fashion accessories,77.4,18,69.66,1393.2,2019-09-24,14:15:00,Credit card,696.6,4.761904762,696.6,5.4,96.0891,21.9588,Tuesday,September,39,14
533-33-5337,B,C1259,Mandalay,Normal,Male,Fashion accessories,79.39,14,55.573,1111.46,2019-03-30,20:24:00,Cash,793.9,4.761904762,317.56,7.44,96.0891,21.9588,Saturday,March,13,20
325-90-8763,C,C1495,Naypyitaw,Member,Female,Fashion accessories,46.57,17,39.5845,791.69,2019-04-12,13:58:00,Cash,465.7,4.761904762,325.99,7.98,96.0785,19.7633,Friday,April,15,13
729-46-7422,C,C1356,Naypyitaw,Normal,Male,Fashion accessories,35.89,1,1.7945,35.89,2019-01-02,16:52:00,Credit card,34.180952380952384,4.761904762,1.709047619047619,8.295,96.0785,19.7633,Wednesday,January,1,16
639-76-1242,C,C1466,Naypyitaw,Normal,Male,Fashion accessories,40.52,6,12.156,243.12,2019-11-26,15:19:00,Cash,202.6,4.761904762,40.52,4.725,96.0785,19.7633,Tuesday,November,48,15
234-03-4040,B,C1239,Mandalay,Member,Female,Fashion accessories,73.05,20,73.05,1461.0,2019-09-28,12:25:00,Credit card,730.5,4.761904762,730.5,10.0,96.0891,21.9588,Saturday,September,39,12
326-71-2155,C,C1352,Naypyitaw,Normal,Female,Sports and travel,73.95,5,18.4875,369.75,2019-10-26,10:02:00,Cash,295.8,4.761904762,73.95,6.405,96.0785,19.7633,Saturday,October,43,10
320-32-8842,C,C1480,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,22.62,2019-06-12,18:58:00,Cash,21.542857142857144,4.761904762,1.0771428571428572,6.72,96.0785,19.7633,Wednesday,June,24,18
470-32-9057,A,C1624,Yangon,Member,Male,Food and beverages,51.34,7,17.969,359.38,2019-07-31,15:31:00,Credit card,256.7,4.761904762,102.68,9.1,96.1735,16.8409,Wednesday,July,31,15
878-30-2331,C,C1401,Naypyitaw,Member,Female,Sports and travel,54.55,17,46.3675,927.35,2019-05-19,11:22:00,Credit card,545.5,4.761904762,381.85,7.455,96.0785,19.7633,Sunday,May,20,11
440-59-5691,C,C1447,Naypyitaw,Member,Female,Health and beauty,37.15,11,20.4325,408.65,2019-06-11,13:12:00,Credit card,260.05,4.761904762,148.6,8.085,96.0785,19.7633,Tuesday,June,24,13
554-53-3790,B,C1257,Mandalay,Normal,Male,Sports and travel,37.02,8,14.808,296.16,2019-08-17,18:33:00,Cash,222.12,4.761904762,74.04,5.4,96.0891,21.9588,Saturday,August,33,18
746-19-0921,C,C1482,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,21.58,2019-11-10,10:02:00,Ewallet,20.552380952380954,4.761904762,1.0276190476190474,7.56,96.0785,19.7633,Sunday,November,45,10
233-34-0817,C,C1353,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,98.84,2019-05-29,11:21:00,Cash,94.13333333333334,4.761904762,4.706666666666667,8.82,96.0785,19.7633,Wednesday,May,22,11
767-05-1286,C,C1335,Naypyitaw,Member,Female,Home and lifestyle,83.77,10,41.885,837.7,2019-08-26,12:10:00,Ewallet,502.62,4.761904762,335.08,5.67,96.0785,19.7633,Monday,August,35,12
340-21-9136,A,C1855,Yangon,Member,Female,Sports and travel,40.05,6,12.015,240.3,2019-07-13,11:40:00,Cash,160.2,4.761904762,80.1,9.7,96.1735,16.8409,Saturday,July,28,11
405-31-3305,A,C1622,Yangon,Member,Male,Fashion accessories,43.13,14,30.191,603.82,2019-10-25,18:31:00,Credit card,431.3,4.761904762,172.52,5.5,96.1735,16.8409,Friday,October,43,18
731-59-7531,B,C1213,Mandalay,Member,Male,Health and beauty,72.57,15,54.4275,1088.55,2019-05-23,17:58:00,Cash,580.56,4.761904762,507.99,5.52,96.0891,21.9588,Thursday,May,21,17
676-39-6028,A,C1884,Yangon,Member,Female,Electronic accessories,64.44,7,22.554,451.08,2019-06-14,17:04:00,Cash,322.2,4.761904762,128.88,6.6,96.1735,16.8409,Friday,June,24,17
502-05-1910,A,C1760,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,195.54,2019-09-03,20:35:00,Credit card,186.22857142857143,4.761904762,9.311428571428571,6.3,96.1735,16.8409,Tuesday,September,36,20
485-30-8700,A,C1803,Yangon,Normal,Female,Health and beauty,33.26,5,8.315,166.3,2019-12-06,16:10:00,Credit card,158.38095238095238,4.761904762,7.919047619047619,4.2,96.1735,16.8409,Friday,December,49,16
598-47-9715,C,C1377,Naypyitaw,Normal,Male,Health and beauty,84.07,5,21.0175,420.35,2019-04-25,16:54:00,Ewallet,336.28,4.761904762,84.07,4.62,96.0785,19.7633,Thursday,April,17,16
701-69-8742,B,C1249,Mandalay,Normal,Male,Health and beauty,34.37,14,24.059,481.18,2019-11-26,10:11:00,Ewallet,343.7,4.761904762,137.48,8.04,96.0891,21.9588,Tuesday,November,48,10
575-67-1508,A,C1699,Yangon,Normal,Male,Health and beauty,38.6,1,1.93,38.6,2019-03-24,11:26:00,Ewallet,36.76190476190476,4.761904762,1.838095238095238,6.7,96.1735,16.8409,Sunday,March,12,11
541-08-3113,C,C1423,Naypyitaw,Normal,Male,Health and beauty,65.97,10,32.985,659.7,2019-11-03,20:29:00,Cash,527.76,4.761904762,131.94,8.82,96.0785,19.7633,Sunday,November,44,20
246-11-3901,C,C1498,Naypyitaw,Normal,Female,Health and beauty,32.8,12,19.68,393.6,2019-08-27,12:12:00,Cash,328.0,4.761904762,65.6,6.51,96.0785,19.7633,Tuesday,August,35,12
674-15-9296,A,C1818,Yangon,Normal,Male,Health and beauty,37.14,5,9.285,185.7,2019-03-03,13:05:00,Ewallet,176.85714285714286,4.761904762,8.842857142857143,5.0,96.1735,16.8409,Sunday,March,9,13
305-18-3552,B,C1265,Mandalay,Member,Male,Health and beauty,60.38,20,60.38,1207.6,2019-10-31,16:19:00,Cash,603.8,4.761904762,603.8,7.2,96.0891,21.9588,Thursday,October,44,16
493-65-6248,C,C1358,Naypyitaw,Member,Female,Health and beauty,36.98,17,31.433,628.66,2019-06-13,19:48:00,Credit card,369.8,4.761904762,258.86,7.35,96.0785,19.7633,Thursday,June,24,19
438-01-4015,B,C1252,Mandalay,Member,Female,Health and beauty,49.49,8,19.796,395.92,2019-12-18,15:25:00,Ewallet,197.96,4.761904762,197.96,7.92,96.0891,21.9588,Wednesday,December,51,15
709-58-4068,B,C1290,Mandalay,Normal,Female,Health and beauty,41.09,14,28.763,575.26,2019-12-28,14:42:00,Cash,410.9,4.761904762,164.36,8.76,96.0891,21.9588,Saturday,December,52,14
